Index,Date_time,Temperature
412,02-16-2012,71.7
413,02-17-2012,74
414,02-18-2012,76.6
415,02-19-2012,77.7
416,02-20-2012,76.3
417,02-21-2012,77.3
418,02-22-2012,78.2
419,02-23-2012,76.2
420,02-24-2012,75.8
421,02-25-2012,74.3
422,02-26-2012,78.3
423,02-27-2012,77.8
424,02-28-2012,75.9
425,02-29-2012,74.6
426,03-01-2012,72.2
427,03-02-2012,71.2
428,03-03-2012,69.4
429,03-04-2012,75
430,03-05-2012,78.9
431,03-06-2012,76.5
432,03-07-2012,76.1
433,03-08-2012,71.7
434,03-09-2012,69.6
435,03-10-2012,73.6
436,03-11-2012,68.2
437,03-12-2012,76.5
438,03-13-2012,80.1
439,03-14-2012,81.1
440,03-15-2012,82
441,03-16-2012,79.6
442,03-17-2012,80.2
443,03-18-2012,80.2
444,03-19-2012,79.8
445,03-20-2012,80.2
446,03-21-2012,79.9
447,03-22-2012,79.6
448,03-23-2012,79.5
449,03-24-2012,81.6
450,03-25-2012,79.5
451,03-26-2012,79.8
452,03-27-2012,79.1
453,03-28-2012,79.9
454,03-29-2012,79.1
455,03-30-2012,78.4
456,03-31-2012,80.1
457,04-01-2012,82
458,04-02-2012,80
459,04-03-2012,79
460,04-04-2012,74.6
461,04-05-2012,78.6
462,04-06-2012,79.1
463,04-07-2012,79
464,04-08-2012,77.5
465,04-09-2012,80.1
466,04-10-2012,78
467,04-11-2012,77.1
468,04-12-2012,75.2
469,04-13-2012,77.6
470,04-14-2012,81.8
471,04-15-2012,78.7
472,04-16-2012,77.3
473,04-17-2012,78.6
474,04-18-2012,80.2
475,04-19-2012,79
476,04-20-2012,79.7
477,04-21-2012,80.1
478,04-22-2012,84.1
479,04-23-2012,83.1
480,04-24-2012,82.3
481,04-25-2012,80.9
482,04-26-2012,79.5
483,04-27-2012,81.4
484,04-28-2012,80.3
485,04-29-2012,79.5
486,04-30-2012,78.4
487,05-01-2012,78.1
488,05-02-2012,79
489,05-03-2012,79.2
490,05-04-2012,77.8
491,05-05-2012,77.3
492,05-06-2012,77.2
493,05-07-2012,78.6
494,05-08-2012,81.2
495,05-09-2012,80.4
496,05-10-2012,78.9
497,05-11-2012,78
498,05-12-2012,76.7
499,05-13-2012,76.2
500,05-14-2012,79.6
501,05-15-2012,81.4
502,05-16-2012,80.5
503,05-17-2012,80.1
504,05-18-2012,81.9
505,05-19-2012,80
506,05-20-2012,82.9
507,05-21-2012,80
508,05-22-2012,77.3
509,05-23-2012,80.1
510,05-24-2012,80.1
511,05-25-2012,80.1
512,05-26-2012,79.9
513,05-27-2012,80.8
514,05-28-2012,79.2
515,05-29-2012,80.2
516,05-30-2012,79.6
517,05-31-2012,79.3
518,06-01-2012,79
519,06-02-2012,80
520,06-03-2012,80.3
521,06-04-2012,78.2
522,06-05-2012,75.3
523,06-06-2012,75.4
524,06-07-2012,75.9
525,06-08-2012,77.6
526,06-09-2012,77.6
527,06-10-2012,76.7
